,identifier,T-Statistics,pvalue,mean(group1),mean(group2),std(group1),std(group2),log2FC,test,correction,padj,rejected,group1,group2,FC,-log10 pvalue,Method
1419,P77737,-0.7238418836400212,0.49640299808530586,25.83015350379069,25.97154152828524,0.14469116722449987,0.30582000523995734,-0.14138802449454957,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.906646446246106,0.3041656041918963,Unpaired t-test
295,P0A855,0.723078198518031,0.4968392241537405,28.87508031756154,28.82172209631312,0.09522050778892,0.08526044726440205,0.053358221248419824,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.0376775599686572,0.30378412506762476,Unpaired t-test
1192,P45537,-0.7214839939389317,0.49775068608879347,24.36318522056414,24.643558794773135,0.6429564803323806,0.19912975888355597,-0.2803735742089941,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.8233777826456364,0.3029881326780079,Unpaired t-test
932,P23843,0.7204559667930786,0.4983390420739602,27.69734872597247,27.4569638334019,0.4269453937357084,0.38948404681343196,0.24038489257057094,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1813077771875797,0.3024750869548285,Unpaired t-test
1426,P77808,0.7201563464080992,0.4985106076017607,26.521024054480367,26.35209339981252,0.2815717852340778,0.2929054147320534,0.16893065466784662,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1242248849003338,0.30232559608071624,Unpaired t-test
1304,P69425,0.7177685365829424,0.4998793111598071,27.601081133371938,27.41203691534652,0.07860322115030308,0.4493606057325938,0.18904421802541904,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1400082129533295,0.3011348373123534,Unpaired t-test
72,P06715,0.716137730463802,0.5008155466818044,27.839721588514458,27.693515144196212,0.26397200197837584,0.2352919409128469,0.1462064443182456,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1066557000954536,0.30032219790201825,Unpaired t-test
972,P25738,-0.7145858946805114,0.5017075377410554,25.99588066143377,26.48557882233125,1.175690211968971,0.16314820457133855,-0.4896981608974791,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.7121740825072382,0.2995493740076189,Unpaired t-test
724,P0AF90,0.714570640464089,0.5017163111064766,28.923960400323416,28.622397832383378,0.36308517339212787,0.6344051597340441,0.30156256794003866,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.2324785753864795,0.29954177956147404,Unpaired t-test
822,P0C0V0,-0.7122073856578202,0.5030767635521889,28.355302110808186,28.53536686990917,0.2817625646818239,0.33522123006700494,-0.18006475910098274,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.8826633747712638,0.29836574169654445,Unpaired t-test
521,P0ABQ0,0.712174353746727,0.5030957964748349,27.34214608530113,26.981483442667336,0.524739272590489,0.7028843802447367,0.36066264263379466,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.2840155218653921,0.29834931132742276,Unpaired t-test
330,P0A8M0,0.7117238297122366,0.5033554356248662,30.077998375274074,30.040542943160478,0.06920856873352856,0.05931925710261683,0.03745543211359603,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.0263020787693293,0.2981252371764859,Unpaired t-test
1361,P76223,-0.7107939398677965,0.5038916188260721,24.633057799353303,24.922076597277062,0.44848596238013666,0.5430149928429492,-0.2890187979237595,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,0.8184585172295877,0.2976628651565543,Unpaired t-test
1427,P78067,0.7102761955160735,0.5041903204152984,26.13648278618422,26.04974534051114,0.19402393959095854,0.08422032940006667,0.08673744567308006,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.0619659030169433,0.29740549628467305,Unpaired t-test
545,P0AC59,0.7100233045073268,0.5043362634849857,28.251305285971654,28.037017775104417,0.5125762867300606,0.1025747968736614,0.21428751086723707,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1601308308648703,0.2972798034744062,Unpaired t-test
1154,P39263,0.7099091222648721,0.5044021671502404,25.556954410468215,25.32359822628846,0.3462055659741342,0.45199329000703176,0.23335618417975468,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.1755665259340844,0.2972230561604766,Unpaired t-test
667,P0AEB2,0.709538290815681,0.504616243170035,28.267267217076224,28.056656332720287,0.45871583557591533,0.2321648097706571,0.2106108843559369,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.157178067294849,0.2970387740214222,Unpaired t-test
1301,P69228,0.7089027511238073,0.5049832727125523,25.95808910814511,25.859192540684084,0.1751507235813017,0.1664585387793421,0.0988965674610256,t-Test,FDR correction BH,0.8959580519538044,False,control,10 µm sulforaphane,1.0709540394892803,0.29672300740401547,Unpaired t-test
210,P0A734,-0.704384711786376,0.50759760782123,27.39440969370926,27.799508432791043,0.9668195114030598,0.239822437018951,-0.40509873908178307,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.7551846056374458,0.29448043329224144,Unpaired t-test
1337,P75874,-0.7019018556655264,0.50903812176841,27.657922369205664,27.91876955462142,0.5811792073876766,0.27668644656427094,-0.2608471854157557,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.8345976795621387,0.2932496922139195,Unpaired t-test
218,P0A780,-0.7012999606734732,0.5093877398389739,28.735354684879688,28.970673133313745,0.2971227889204233,0.4994912926611555,-0.23531844843405736,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.849497467478064,0.2929515120311331,Unpaired t-test
555,P0ACB0,0.7007894434193085,0.5096844047878635,26.160085503579563,25.993323150988896,0.32651599572299567,0.2515298708249697,0.1667623525906663,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.1225364974320426,0.29269865465573386,Unpaired t-test
99,P07648,-0.7001353738928847,0.5100646561977007,24.861260392458306,25.02653255226236,0.23231346707386766,0.3364517639074394,-0.1652721598040543,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.891760275828131,0.2923747689018747,Unpaired t-test
384,P0A9B2,0.6998666298046743,0.510220948351102,33.328371535529186,32.845367402621264,1.1095544398054489,0.44469969420813305,0.4830041329079222,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.397650975714913,0.2922417143531968,Unpaired t-test
946,P24182,0.6997438791129424,0.5102923464061214,29.694518174858214,29.544047387226012,0.29330001309595394,0.22955994508139857,0.15047078763220156,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.1099316115432485,0.292180945362683,Unpaired t-test
1352,P76034,-0.6994965630757521,0.5104362181018094,25.912939664093443,26.046248549852344,0.251994214557116,0.21321166401670413,-0.13330888575890043,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.9117379385262461,0.29205851774357694,Unpaired t-test
1138,P37767,0.6967849499283592,0.512015411134028,27.017493679899687,26.886717933088445,0.19507470065722352,0.26004287142368704,0.13077574681124204,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.094882268556247,0.2907169670129554,Unpaired t-test
1005,P27838,0.6960078573508824,0.5124685698741298,27.030433898402705,26.45470208309448,1.3517183571779334,0.47496846470489484,0.5757318153082238,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.4904333022188747,0.2903327650991412,Unpaired t-test
358,P0A903,-0.694854788623724,0.5131414654364312,28.55876879733236,28.770945074578293,0.4819811716152589,0.21775275005060576,-0.21217627724593413,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.8632340769458045,0.28976288988053955,Unpaired t-test
1054,P32131,-0.6940391403212964,0.5136178044947063,26.974602433480875,27.249571277169565,0.4748669526146499,0.495370854104436,-0.2749688436886899,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.8264681662930803,0.2893599299162646,Unpaired t-test
423,P0A9R7,-0.6924399019163975,0.5145526060109735,26.28566672017969,26.640004807289003,0.5895713276448046,0.661808035921427,-0.354338087109312,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.7822284496131183,0.28857021792318316,Unpaired t-test
899,P21499,-0.6920579893899907,0.5147760105827317,27.78728684457345,27.87497542122601,0.20120507632309012,0.08763841806534456,-0.08768857665256036,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.9410292182426868,0.28838170014041503,Unpaired t-test
284,P0A812,-0.691978985353243,0.514822232960197,25.632598600546117,25.89015281221654,0.39160626671631116,0.5120955657900937,-0.25755421167042414,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,0.8365048374052904,0.2883427060500249,Unpaired t-test
786,P0AG82,0.6911535827719943,0.5153053091265097,26.209217097539472,26.057578442293813,0.2492007204401589,0.28689238633950176,0.15163865524565878,t-Test,FDR correction BH,0.8966684440396308,False,control,10 µm sulforaphane,1.1108304695473878,0.28793538303384264,Unpaired t-test
427,P0A9U3,-0.6894534412830658,0.5163012747080273,27.837695706179233,27.89310002293786,0.1065448857066144,0.08956150394698288,-0.05540431675862578,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,0.9623247128238379,0.28709680271187293,Unpaired t-test
424,P0A9S1,0.6879135404856096,0.5172044590845608,26.441696543599207,26.20948924046542,0.49002238697616457,0.31891098094371595,0.23220730313378724,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,1.1746307436384231,0.2863377395003229,Unpaired t-test
87,P07001,-0.6856975722236566,0.5185059878369471,28.54811808117538,28.628843597928373,0.09751434161206418,0.17908183450644347,-0.08072551675299167,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,0.9455820035061192,0.2852462239045852,Unpaired t-test
1418,P77735,-0.6856625345182588,0.5185265841166642,26.283066092115607,26.51480062255628,0.31177052795462273,0.49545306745978435,-0.23173453044067216,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,0.8516103977158109,0.2852289730469517,Unpaired t-test
1245,P61714,0.6849978869809187,0.5189173865028756,27.53266775026723,27.36099679877288,0.33444270313128827,0.27671676008191054,0.17167095149434886,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,1.126362299561904,0.2849017778775146,Unpaired t-test
199,P0A6Y8,-0.6847925029363016,0.519038188068504,29.537649212407885,29.87083380293977,0.7589124249167393,0.3663871116883002,-0.33318459053188576,t-Test,FDR correction BH,0.896689629566376,False,control,10 µm sulforaphane,0.7937823612455358,0.28480068789856006,Unpaired t-test
345,P0A8T7,0.6811385543014661,0.5211904173553283,30.03530864574328,29.878396936179776,0.20620724973432605,0.3415920940271617,0.15691170956350575,t-Test,FDR correction BH,0.8993333454603875,False,control,10 µm sulforaphane,1.1148979868150655,0.28300357785577157,Unpaired t-test
248,P0A7J3,0.6794409063434013,0.5221923338236987,31.535217685592915,30.79925537402295,1.586209155204276,1.0019131521407538,0.7359623115699634,t-Test,FDR correction BH,0.8995084513503893,False,control,10 µm sulforaphane,1.6655080320788258,0.28216950823598463,Unpaired t-test
96,P07395,0.677910571481288,0.523096579236817,29.50628714898009,29.353318402329272,0.31623806983830155,0.2296599837246987,0.15296874665081717,t-Test,FDR correction BH,0.8995084513503893,False,control,10 µm sulforaphane,1.1118550709498285,0.28141812000971145,Unpaired t-test
900,P21507,0.6778065228104592,0.5231580965322804,27.49722850025796,27.354857797849576,0.29132327578106615,0.21791971177360203,0.14237070240838534,t-Test,FDR correction BH,0.8995084513503893,False,control,10 µm sulforaphane,1.103717305237813,0.2813670490370106,Unpaired t-test
557,P0ACB4,0.6757982792171362,0.5243463628022084,26.51394836604866,26.395966034824767,0.2238309765398769,0.20331379190449592,0.11798233122389234,t-Test,FDR correction BH,0.900480808327783,False,control,10 µm sulforaphane,1.08521608109142,0.28038174019021833,Unpaired t-test
458,P0AAI9,0.672983135962401,0.5260150119628514,28.307016882811457,27.91673505700451,0.7758865758892914,0.6379261682176894,0.39028182580694804,t-Test,FDR correction BH,0.90227486037756,False,control,10 µm sulforaphane,1.3106494099728812,0.27900186132231364,Unpaired t-test
1202,P46474,-0.6713863804456397,0.5269629995963211,25.052037363952003,25.145104622944086,0.13265219275175688,0.2001237397712219,-0.09306725899208246,t-Test,FDR correction BH,0.9028299732420382,False,control,10 µm sulforaphane,0.9375273875545029,0.2782198774540056,Unpaired t-test
1407,P77499,0.6703310066042582,0.5275901767494318,27.266036128212093,26.965659411757585,0.35016115425754624,0.6926568997389697,0.30037671645450814,t-Test,FDR correction BH,0.9028347876682583,False,control,10 µm sulforaphane,1.231465931686094,0.2777032992197438,Unpaired t-test
549,P0AC78,-0.6677865452963729,0.5291042544983283,26.735560713424203,27.07148845068079,0.7550855071611471,0.43475678195103146,-0.3359277372565863,t-Test,FDR correction BH,0.9043280374322756,False,control,10 µm sulforaphane,0.792274493943925,0.2764587463157629,Unpaired t-test
479,P0AB14,-0.6667638637442727,0.5297135876245764,28.074690130967603,28.624010094789803,1.4235944257404227,0.09805086607448732,-0.5493199638221995,t-Test,FDR correction BH,0.9043280374322756,False,control,10 µm sulforaphane,0.6833421561592058,0.27595888688186176,Unpaired t-test
573,P0ACK5,0.6657135444018933,0.530339857809061,26.21503704324479,26.009208404922393,0.45867359750506037,0.27641384326599405,0.20582863832239795,t-Test,FDR correction BH,0.904329521688564,False,control,10 µm sulforaphane,1.153348603487182,0.2754457321572242,Unpaired t-test
742,P0AFG6,0.6646039111761989,0.5310020118590375,28.109116838538085,28.012517382272428,0.022070077562496914,0.25078243852096405,0.09659945626565758,t-Test,FDR correction BH,0.9043921191380073,False,control,10 µm sulforaphane,1.069250184583877,0.2749038334616135,Unpaired t-test
298,P0A867,-0.6629126447509084,0.532012266304394,28.055189998802156,28.215826566881518,0.3630777584586987,0.21054823340872442,-0.16063656807936155,t-Test,FDR correction BH,0.9050467495013573,False,control,10 µm sulforaphane,0.894630241322939,0.2740783543085266,Unpaired t-test
374,P0A959,0.661278420170148,0.5329896179891955,27.488142048751172,27.157914882368793,0.23042315121625206,0.8336888094929686,0.3302271663823788,t-Test,FDR correction BH,0.9056439337395731,False,control,10 µm sulforaphane,1.2572113191015108,0.2732812504366861,Unpaired t-test
435,P0A9Y6,0.6590253623481004,0.534338948407878,31.174061665336698,29.712632936867514,2.661572303072373,2.7692524152943694,1.4614287284691834,t-Test,FDR correction BH,0.9058621756232311,False,control,10 µm sulforaphane,2.753809436461486,0.2721831685793469,Unpaired t-test
407,P0A9L3,0.6586702654639969,0.534551810919148,30.50492577537925,30.393804237862348,0.2711369962002973,0.10894832224018268,0.11112153751690101,t-Test,FDR correction BH,0.9058621756232311,False,control,10 µm sulforaphane,1.0800675445487258,0.2720101948409848,Unpaired t-test
833,P10408,0.657927160504802,0.5349974398217423,28.166681971291855,28.03394227688709,0.22686928949234383,0.26579095140291437,0.13273969440476563,t-Test,FDR correction BH,0.9058621756232311,False,control,10 µm sulforaphane,1.096373751926489,0.2716482962478377,Unpaired t-test
1340,P75884,-0.6504248844714653,0.5395097067772319,26.58498052711674,26.782941958152676,0.3917616648905041,0.3527357782875656,-0.19796143103593522,t-Test,FDR correction BH,0.9066837000114545,False,control,10 µm sulforaphane,0.8717815454060786,0.26800073714999467,Unpaired t-test
